#FamilyID	pvalue	Significant at 0.05
OG0004799	0.119	n
OG0004800	0.119	n
OG0004801	0.119	n
OG0004802	0.999	n
OG0004803	0.999	n
OG0004804	0.999	n
OG0004805	0.999	n
OG0004806	0.191	n
OG0004807	0.999	n
OG0004808	0.999	n
OG0004809	0.999	n
OG0004810	0.999	n
OG0004811	0.999	n
OG0004812	0.999	n
OG0004813	0.999	n
OG0004814	0.999	n
OG0004815	0.999	n
OG0004816	0.999	n
OG0004817	0.999	n
OG0004818	0.999	n
OG0004819	0.999	n
OG0004820	0.999	n
OG0004821	0.999	n
OG0004822	0.999	n
OG0004823	0.999	n
OG0004824	0.999	n
OG0004825	0.999	n
OG0004826	0.999	n
OG0004827	0.999	n
OG0004828	0.999	n
OG0004829	0.999	n
OG0004830	0.999	n
OG0004831	0.999	n
OG0004832	0.999	n
OG0004834	0.999	n
OG0004835	0.999	n
OG0004836	0.999	n
OG0004837	0.999	n
OG0004838	0.999	n
OG0004839	0.999	n
OG0004840	0.999	n
OG0004841	0.999	n
OG0004842	0.999	n
OG0004843	0.999	n
OG0004844	0.999	n
OG0004845	0.999	n
OG0004846	0.999	n
OG0004847	0.999	n
OG0004848	0.999	n
OG0004849	0.999	n
OG0004851	0.999	n
OG0004852	0.296	n
OG0004853	0.999	n
OG0004854	0.999	n
OG0004855	0.999	n
OG0004856	0.999	n
OG0004857	0.999	n
OG0004858	0.191	n
OG0004862	0.999	n
OG0004863	0.999	n
OG0004864	0.999	n
OG0004865	0.999	n
OG0004866	0.999	n
OG0004867	0.999	n
OG0004868	0.999	n
OG0004870	0.999	n
OG0004871	0.999	n
OG0004872	0.999	n
OG0004873	0.999	n
OG0004874	0.999	n
OG0004875	0.999	n
OG0004876	0.999	n
OG0004877	0.999	n
OG0004878	0.999	n
OG0004879	0.999	n
OG0004880	0.999	n
OG0004881	0.999	n
OG0004882	0.999	n
OG0004883	0.999	n
OG0004884	0.999	n
OG0004885	0.999	n
OG0004886	0.999	n
OG0004887	0.186	n
OG0004889	0.999	n
OG0004890	0.999	n
OG0004891	0.999	n
OG0004892	0.999	n
OG0004893	0.999	n
OG0004894	0.999	n
OG0004895	0.999	n
OG0004896	0.999	n
OG0004897	0.999	n
OG0004899	0.999	n
OG0004900	0.999	n
OG0004901	0.999	n
OG0004902	0.999	n
OG0004903	0.999	n
OG0004904	0.999	n
OG0004905	0.999	n
OG0004906	0.999	n
OG0004909	0.999	n
OG0004910	0.999	n
OG0004911	0.999	n
OG0004912	0.999	n
OG0004913	0.999	n
OG0004914	0.999	n
OG0004915	0.999	n
OG0004916	0.999	n
OG0004917	0.999	n
OG0004918	0.999	n
OG0004919	0.186	n
OG0004920	0.999	n
OG0004921	0.999	n
OG0004922	0.999	n
OG0004923	0.999	n
OG0004924	0.999	n
OG0004925	0.999	n
OG0004926	0.999	n
OG0004927	0.999	n
OG0004928	0.999	n
OG0004929	0.999	n
OG0004930	0.999	n
OG0004931	0.999	n
OG0004932	0.999	n
OG0004933	0.999	n
OG0004934	0.999	n
OG0004935	0.999	n
OG0004936	0.999	n
OG0004938	0.999	n
OG0004939	0.999	n
OG0004940	0.296	n
OG0004941	0.999	n
OG0004942	0.186	n
OG0004945	0.999	n
OG0004946	0.999	n
OG0004947	0.999	n
OG0004948	0.999	n
OG0004949	0.999	n
OG0004950	0.999	n
OG0004951	0.999	n
OG0004952	0.999	n
OG0004953	0.999	n
OG0004954	0.999	n
OG0004955	0.999	n
OG0004956	0.999	n
OG0004957	0.999	n
OG0004958	0.999	n
OG0004959	0.999	n
OG0004960	0.999	n
OG0004961	0.999	n
OG0004962	0.999	n
OG0004963	0.296	n
OG0004964	0.999	n
OG0004965	0.999	n
OG0004966	0.999	n
OG0004967	0.999	n
OG0004968	0.999	n
OG0004970	0.999	n
OG0004971	0.999	n
OG0004972	0.999	n
OG0004973	0.999	n
OG0004974	0.999	n
OG0004975	0.999	n
OG0004976	0.999	n
OG0004977	0.999	n
OG0004978	0.999	n
OG0004980	0.999	n
OG0004981	0.999	n
OG0004982	0.186	n
OG0004983	0.999	n
OG0004986	0.999	n
OG0004987	0.999	n
OG0004988	0.999	n
OG0004989	0.999	n
OG0004990	0.999	n
OG0004993	0.296	n
OG0004995	0.999	n
OG0004996	0.999	n
OG0004997	0.999	n
OG0004998	0.999	n
OG0004999	0.999	n
OG0005000	0.999	n
OG0005001	0.999	n
OG0005002	0.999	n
OG0005003	0.999	n
OG0005004	0.999	n
OG0005005	0.999	n
OG0005006	0.999	n
OG0005007	0.999	n
OG0005008	0.999	n
OG0005009	0.999	n
OG0005010	0.999	n
OG0005011	0.999	n
OG0005012	0.999	n
OG0005013	0.999	n
OG0005014	0.999	n
OG0005015	0.999	n
OG0005016	0.999	n
OG0005017	0.296	n
OG0005018	0.999	n
OG0005019	0.999	n
OG0005020	0.999	n
OG0005021	0.999	n
OG0005022	0.999	n
OG0005023	0.999	n
OG0005024	0.999	n
OG0005025	0.999	n
OG0005026	0.999	n
OG0005027	0.999	n
OG0005028	0.999	n
OG0005029	0.999	n
OG0005030	0.999	n
OG0005031	0.999	n
OG0005032	0.999	n
OG0005033	0.999	n
OG0005034	0.296	n
OG0005035	0.999	n
OG0005036	0.999	n
OG0005037	0.999	n
OG0005038	0.999	n
OG0005039	0.999	n
OG0005041	0.999	n
OG0005042	0.999	n
OG0005043	0.999	n
OG0005046	0.999	n
OG0005047	0.193	n
OG0005048	0.119	n
OG0005049	0.999	n
OG0005050	0.999	n
OG0005051	0.999	n
OG0005052	0.999	n
OG0005053	0.999	n
OG0005054	0.999	n
OG0005056	0.999	n
OG0005057	0.999	n
OG0005058	0.999	n
OG0005059	0.999	n
OG0005060	0.999	n
OG0005061	0.999	n
OG0005062	0.999	n
OG0005063	0.999	n
OG0005064	0.296	n
OG0005065	0.999	n
OG0005066	0.999	n
OG0005067	0.999	n
OG0005068	0.999	n
OG0005069	0.999	n
OG0005070	0.999	n
OG0005071	0.999	n
OG0005072	0.999	n
OG0005073	0.999	n
OG0005074	0.999	n
OG0005075	0.999	n
OG0005076	0.999	n
OG0005077	0.999	n
OG0005078	0.999	n
OG0005080	0.999	n
OG0005081	0.999	n
OG0005082	0.999	n
OG0005083	0.999	n
OG0005084	0.999	n
OG0005085	0.999	n
OG0005086	0.999	n
OG0005087	0.999	n
OG0005088	0.999	n
OG0005089	0.999	n
OG0005090	0.999	n
OG0005091	0.999	n
OG0005092	0.999	n
OG0005093	0.999	n
OG0005094	0.999	n
OG0005095	0.999	n
OG0005096	0.999	n
OG0005097	0.186	n
OG0005098	0.191	n
OG0005099	0.999	n
OG0005100	0.999	n
OG0005102	0.999	n
OG0005103	0.999	n
OG0005104	0.999	n
OG0005105	0.999	n
OG0005106	0.999	n
OG0005107	0.999	n
OG0005108	0.999	n
OG0005109	0.999	n
OG0005110	0.999	n
OG0005111	0.999	n
OG0005112	0.999	n
OG0005113	0.999	n
OG0005114	0.999	n
OG0005115	0.999	n
OG0005116	0.999	n
OG0005118	0.999	n
OG0005119	0.999	n
OG0005120	0.999	n
OG0005121	0.999	n
OG0005122	0.999	n
OG0005123	0.999	n
OG0005124	0.999	n
OG0005125	0.999	n
OG0005126	0.999	n
OG0005127	0.999	n
OG0005128	0.999	n
OG0005129	0.999	n
OG0005130	0.999	n
OG0005131	0.999	n
OG0005132	0.999	n
OG0005134	0.999	n
OG0005135	0.999	n
OG0005136	0.999	n
OG0005137	0.999	n
OG0005138	0.999	n
OG0005139	0.999	n
OG0005140	0.999	n
OG0005141	0.999	n
OG0005142	0.999	n
OG0005143	0.999	n
OG0005144	0.999	n
OG0005145	0.999	n
OG0005146	0.999	n
OG0005147	0.999	n
OG0005149	0.999	n
OG0005150	0.999	n
OG0005151	0.999	n
OG0005152	0.999	n
OG0005153	0.999	n
OG0005154	0.999	n
OG0005155	0.999	n
OG0005156	0.999	n
OG0005157	0.999	n
OG0005158	0.999	n
OG0005159	0.999	n
OG0005160	0.999	n
OG0005161	0.999	n
OG0005162	0	y
OG0005163	0.999	n
OG0005167	0.999	n
OG0005168	0.999	n
OG0005169	0.999	n
OG0005170	0.999	n
OG0005171	0.999	n
OG0005172	0.999	n
OG0005173	0.999	n
OG0005174	0.999	n
OG0005175	0.999	n
OG0005176	0.999	n
OG0005177	0.999	n
OG0005178	0.999	n
OG0005179	0.999	n
OG0005180	0.999	n
OG0005181	0.999	n
OG0005182	0.999	n
OG0005183	0.999	n
OG0005184	0.999	n
OG0005187	0.999	n
OG0005189	0.999	n
OG0005190	0.999	n
OG0005191	0.999	n
OG0005192	0.999	n
OG0005193	0.999	n
OG0005195	0.999	n
OG0005196	0.999	n
OG0005197	0.999	n
OG0005198	0.999	n
OG0005199	0.191	n
OG0005203	0.999	n
OG0005204	0.999	n
OG0005206	0.999	n
OG0005207	0.999	n
OG0005208	0.999	n
OG0005209	0.999	n
OG0005211	0.999	n
OG0005212	0.999	n
OG0005213	0.999	n
OG0005214	0.999	n
OG0005215	0.999	n
OG0005216	0.999	n
OG0005217	0.999	n
OG0005218	0.999	n
OG0005219	0.999	n
OG0005220	0.999	n
OG0005221	0.999	n
OG0005222	0.999	n
OG0005224	0.999	n
OG0005225	0.999	n
OG0005226	0.999	n
OG0005227	0.999	n
OG0005228	0.999	n
OG0005229	0.999	n
OG0005230	0.999	n
OG0005231	0.999	n
OG0005232	0.999	n
OG0005233	0.999	n
OG0005234	0.999	n
OG0005235	0.999	n
OG0005236	0.999	n
OG0005237	0.999	n
OG0005238	0.999	n
OG0005239	0.999	n
OG0005240	0.999	n
OG0005241	0.999	n
OG0005242	0.999	n
OG0005243	0.999	n
OG0005244	0.999	n
OG0005245	0.999	n
OG0005246	0.999	n
OG0005247	0.999	n
OG0005248	0.999	n
OG0005249	0.999	n
OG0005250	0.999	n
OG0005251	0.999	n
OG0005252	0.999	n
OG0005253	0.999	n
OG0005254	0.999	n
OG0005255	0.999	n
OG0005256	0.999	n
OG0005257	0.999	n
OG0005258	0.999	n
OG0005259	0.999	n
OG0005260	0.999	n
OG0005261	0.999	n
OG0005262	0.999	n
OG0005263	0.999	n
OG0005265	0.123	n
OG0005266	0.999	n
OG0005267	0.999	n
OG0005268	0.999	n
OG0005269	0.999	n
OG0005270	0.999	n
OG0005271	0.186	n
OG0005272	0.999	n
OG0005273	0.999	n
OG0005274	0.999	n
OG0005275	0.999	n
OG0005276	0.999	n
OG0005277	0.999	n
OG0005278	0.296	n
OG0005279	0.999	n
OG0005280	0.999	n
OG0005281	0.999	n
OG0005282	0.999	n
OG0005283	0.999	n
OG0005284	0.999	n
OG0005285	0.999	n
OG0005286	0.999	n
OG0005287	0.999	n
OG0005288	0.999	n
OG0005289	0.999	n
OG0005290	0.186	n
OG0005291	0.999	n
OG0005292	0.999	n
OG0005293	0.999	n
OG0005294	0.999	n
OG0005295	0.999	n
OG0005296	0.999	n
OG0005297	0.296	n
OG0005298	0.999	n
OG0005299	0.191	n
OG0005300	0.999	n
OG0005301	0.999	n
OG0005302	0.999	n
OG0005303	0.999	n
OG0005304	0.999	n
OG0005305	0.999	n
OG0005306	0.999	n
OG0005307	0.999	n
OG0005308	0.999	n
OG0005309	0.186	n
OG0005310	0.999	n
OG0005311	0.999	n
OG0005312	0.186	n
OG0005313	0.999	n
OG0005314	0.999	n
OG0005315	0.999	n
OG0005316	0.999	n
OG0005317	0.999	n
OG0005318	0.999	n
OG0005319	0.999	n
OG0005320	0.999	n
OG0005321	0.999	n
OG0005322	0.999	n
OG0005323	0.999	n
OG0005324	0.186	n
OG0005325	0.999	n
OG0005326	0.999	n
OG0005327	0.999	n
OG0005328	0.999	n
OG0005329	0.999	n
OG0005330	0.999	n
OG0005331	0.999	n
OG0005332	0.999	n
OG0005333	0.999	n
OG0005334	0.999	n
OG0005335	0.999	n
OG0005336	0.999	n
OG0005337	0.999	n
OG0005338	0.999	n
OG0005339	0.999	n
OG0005340	0.999	n
OG0005341	0.999	n
OG0005342	0.999	n
OG0005343	0.999	n
OG0005344	0.999	n
OG0005345	0.999	n
OG0005346	0.999	n
OG0005347	0.999	n
OG0005348	0.999	n
OG0005349	0.999	n
OG0005350	0.999	n
OG0005351	0.999	n
OG0005352	0.999	n
OG0005353	0.999	n
OG0005354	0.999	n
OG0005355	0.999	n
OG0005356	0.186	n
OG0005357	0.999	n
OG0005358	0.186	n
OG0005359	0.999	n
OG0005360	0.999	n
OG0005361	0.999	n
OG0005362	0.999	n
OG0005363	0.999	n
OG0005364	0.999	n
OG0005365	0.999	n
OG0005366	0.999	n
OG0005367	0.999	n
OG0005368	0.999	n
OG0005369	0.999	n
OG0005370	0.999	n
OG0005371	0.999	n
OG0005372	0.999	n
OG0005373	0.999	n
OG0005374	0.999	n
OG0005375	0.999	n
OG0005376	0.999	n
OG0005377	0.999	n
OG0005378	0.999	n
OG0005379	0.999	n
OG0005380	0.999	n
OG0005381	0.999	n
OG0005384	0.999	n
OG0005386	0.119	n
OG0005387	0.999	n
OG0005388	0.999	n
OG0005389	0.999	n
OG0005390	0.999	n
OG0005391	0.999	n
OG0005392	0.999	n
OG0005393	0.999	n
OG0005394	0.999	n
OG0005395	0.999	n
OG0005396	0.999	n
OG0005397	0.999	n
OG0005398	0.999	n
OG0005399	0.999	n
OG0005400	0.999	n
OG0005401	0.999	n
OG0005402	0.999	n
OG0005404	0.999	n
OG0005405	0.999	n
OG0005406	0.999	n
OG0005407	0.999	n
OG0005408	0.999	n
OG0005409	0.999	n
OG0005410	0.999	n
OG0005411	0.999	n
OG0005412	0.191	n
OG0005413	0.999	n
OG0005414	0.999	n
OG0005415	0.999	n
OG0005416	0.999	n
OG0005417	0.999	n
OG0005418	0.999	n
OG0005419	0.999	n
OG0005420	0.999	n
OG0005421	0.186	n
OG0005422	0.999	n
OG0005423	0.999	n
OG0005424	0.999	n
OG0005425	0.999	n
OG0005426	0.999	n
OG0005427	0.999	n
OG0005428	0.999	n
OG0005429	0.186	n
OG0005431	0.999	n
OG0005432	0.999	n
OG0005433	0.999	n
OG0005434	0.999	n
OG0005435	0.186	n
OG0005436	0.999	n
OG0005437	0.999	n
OG0005438	0.999	n
OG0005439	0.999	n
OG0005440	0.999	n
OG0005441	0.999	n
OG0005442	0.999	n
OG0005443	0.186	n
OG0005445	0.999	n
OG0005446	0.999	n
OG0005447	0.186	n
OG0005449	0.999	n
OG0005450	0.999	n
OG0005451	0.186	n
OG0005452	0.999	n
OG0005453	0.999	n
OG0005454	0.999	n
OG0005456	0.999	n
OG0005457	0.999	n
OG0005458	0.999	n
OG0005459	0.999	n
OG0005460	0.999	n
OG0005461	0.999	n
OG0005463	0.186	n
OG0005464	0.999	n
OG0005465	0.186	n
OG0005467	0.999	n
OG0005468	0.999	n
OG0005469	0.999	n
OG0005470	0.999	n
OG0005471	0.999	n
OG0005472	0.999	n
OG0005473	0.999	n
OG0005474	0.999	n
OG0005475	0.999	n
OG0005476	0.999	n
OG0005477	0.999	n
OG0005478	0.186	n
OG0005479	0.999	n
OG0005480	0.186	n
OG0005481	0.999	n
OG0005482	0.999	n
OG0005483	0.999	n
OG0005484	0.999	n
OG0005485	0.999	n
OG0005487	0.999	n
OG0005488	0.999	n
OG0005489	0.999	n
OG0005490	0.999	n
OG0005491	0.999	n
OG0005492	0.999	n
OG0005493	0.999	n
OG0005494	0.999	n
OG0005495	0.999	n
OG0005496	0.999	n
OG0005497	0.999	n
OG0005498	0.999	n
OG0005499	0.999	n
OG0005500	0.999	n
OG0005501	0.999	n
OG0005502	0.186	n
OG0005503	0.999	n
OG0005504	0.999	n
OG0005505	0.999	n
OG0005506	0.999	n
OG0005507	0.999	n
OG0005508	0.999	n
OG0005509	0.999	n
OG0005510	0.999	n
OG0005511	0.999	n
OG0005512	0.999	n
OG0005513	0.999	n
OG0005514	0.999	n
OG0005515	0	y
OG0005517	0.186	n
OG0005519	0.999	n
OG0005520	0.999	n
OG0005521	0.999	n
OG0005522	0.999	n
OG0005523	0.999	n
OG0005524	0.999	n
OG0005525	0.999	n
OG0005526	0.999	n
OG0005527	0.999	n
OG0005528	0.999	n
OG0005530	0.999	n
OG0005531	0.999	n
OG0005532	0.999	n
OG0005533	0.999	n
OG0005534	0.999	n
OG0005535	0.999	n
OG0005536	0.999	n
OG0005537	0.999	n
OG0005538	0.999	n
OG0005539	0.999	n
OG0005541	0.999	n
OG0005542	0.999	n
OG0005544	0.186	n
OG0005545	0.999	n
OG0005546	0.999	n
OG0005547	0.999	n
OG0005549	0.191	n
OG0005550	0.999	n
OG0005551	0.999	n
OG0005552	0.999	n
OG0005554	0.999	n
OG0005555	0.999	n
OG0005556	0.999	n
OG0005557	0.999	n
OG0005558	0.999	n
OG0005559	0.999	n
OG0005560	0.999	n
OG0005562	0.999	n
OG0005563	0.186	n
OG0005564	0.105	n
OG0005566	0.999	n
OG0005567	0.999	n
OG0005569	0.999	n
OG0005570	0.999	n
OG0005571	0.999	n
OG0005572	0.999	n
OG0005573	0.999	n
OG0005574	0.999	n
OG0005575	0.999	n
OG0005578	0.999	n
OG0005579	0.999	n
OG0005580	0.999	n
OG0005582	0.999	n
OG0005583	0.999	n
OG0005584	0.999	n
OG0005585	0.999	n
OG0005586	0.999	n
OG0005587	0.999	n
OG0005588	0.999	n
OG0005589	0.186	n
OG0005590	0.999	n
OG0005591	0.999	n
OG0005592	0.999	n
OG0005593	0.999	n
OG0005594	0.999	n
OG0005596	0.999	n
OG0005597	0.999	n
OG0005598	0.999	n
OG0005599	0.999	n
OG0005601	0.999	n
OG0005602	0.999	n
OG0005603	0.999	n
OG0005604	0.999	n
OG0005605	0.999	n
OG0005606	0.999	n
OG0005607	0.999	n
OG0005608	0.999	n
OG0005609	0.999	n
OG0005610	0.999	n
OG0005611	0.999	n
OG0005612	0.999	n
OG0005613	0.999	n
OG0005614	0.999	n
OG0005615	0.999	n
OG0005616	0.999	n
OG0005617	0.999	n
OG0005618	0.999	n
OG0005619	0.999	n
OG0005620	0.999	n
OG0005621	0.999	n
OG0005622	0.999	n
OG0005623	0.999	n
OG0005625	0.999	n
OG0005626	0.999	n
OG0005627	0.999	n
OG0005628	0.999	n
OG0005629	0.999	n
OG0005630	0.999	n
OG0005632	0.999	n
OG0005634	0.999	n
OG0005635	0.999	n
OG0005636	0.999	n
OG0005637	0.999	n
OG0005638	0.999	n
OG0005639	0.999	n
OG0005640	0.999	n
OG0005641	0.999	n
OG0005642	0.999	n
OG0005644	0.999	n
OG0005645	0.999	n
OG0005646	0.999	n
OG0005647	0.999	n
OG0005648	0.189	n
OG0005649	0.999	n
OG0005651	0.999	n
OG0005652	0.999	n
OG0005653	0.999	n
OG0005654	0.186	n
OG0005655	0.999	n
OG0005656	0.999	n
OG0005657	0.999	n
OG0005658	0.999	n
OG0005660	0.191	n
OG0005661	0.999	n
OG0005662	0.999	n
OG0005663	0.999	n
OG0005664	0.999	n
OG0005665	0.999	n
OG0005666	0.999	n
OG0005667	0.999	n
OG0005668	0.999	n
OG0005669	0.999	n
OG0005670	0.999	n
OG0005671	0.999	n
OG0005672	0.999	n
OG0005673	0.999	n
OG0005674	0.999	n
OG0005675	0.999	n
OG0005676	0.999	n
OG0005677	0.999	n
OG0005678	0.999	n
OG0005679	0.999	n
OG0005680	0.999	n
OG0005681	0.999	n
OG0005682	0.999	n
OG0005683	0.999	n
OG0005684	0.999	n
OG0005685	0.999	n
OG0005686	0.999	n
OG0005687	0.999	n
OG0005688	0.999	n
OG0005689	0.999	n
OG0005690	0.186	n
OG0005691	0.999	n
OG0005692	0.999	n
OG0005693	0.999	n
OG0005694	0.999	n
OG0005695	0.999	n
OG0005696	0.999	n
OG0005697	0.186	n
OG0005698	0.186	n
OG0005699	0.999	n
OG0005700	0.999	n
OG0005702	0.999	n
OG0005703	0.999	n
OG0005704	0.999	n
OG0005705	0.999	n
OG0005706	0.999	n
OG0005707	0.999	n
OG0005708	0.999	n
OG0005709	0.008	y
OG0005710	0.999	n
OG0005711	0.999	n
OG0005712	0.999	n
OG0005713	0.999	n
OG0005714	0.999	n
OG0005715	0.999	n
OG0005717	0.191	n
OG0005718	0.999	n
OG0005720	0.999	n
OG0005721	0.999	n
OG0005722	0.999	n
OG0005723	0.999	n
OG0005724	0.999	n
OG0005725	0.999	n
OG0005726	0.999	n
OG0005727	0.999	n
OG0005728	0.999	n
OG0005729	0.999	n
OG0005730	0.999	n
OG0005731	0.999	n
OG0005732	0.999	n
OG0005733	0.999	n
OG0005734	0.999	n
OG0005735	0.999	n
OG0005736	0.999	n
OG0005737	0.999	n
OG0005738	0.999	n
OG0005739	0.999	n
OG0005740	0.999	n
OG0005741	0.191	n
OG0005743	0.186	n
OG0005744	0.999	n
OG0005745	0.999	n
OG0005746	0.999	n
OG0005747	0.999	n
OG0005748	0.999	n
OG0005749	0.119	n
OG0005750	0.999	n
OG0005751	0.999	n
OG0005752	0.999	n
OG0005753	0.999	n
OG0005754	0.999	n
OG0005755	0.999	n
OG0005756	0.999	n
OG0005757	0.186	n
OG0005758	0.999	n
OG0005759	0.999	n
OG0005760	0.999	n
OG0005761	0.296	n
OG0005762	0.186	n
OG0005763	0.999	n
OG0005764	0.999	n
OG0005765	0.999	n
OG0005766	0.999	n
OG0005767	0.999	n
OG0005768	0.999	n
OG0005769	0.189	n
OG0005770	0.999	n
OG0005771	0.999	n
OG0005772	0.195	n
OG0005773	0.999	n
OG0005774	0.999	n
OG0005775	0.999	n
OG0005776	0.999	n
OG0005777	0.999	n
OG0005778	0.999	n
OG0005779	0.999	n
OG0005780	0.999	n
OG0005781	0.999	n
OG0005782	0.999	n
OG0005783	0.999	n
OG0005784	0.999	n
OG0005785	0.999	n
OG0005786	0.999	n
OG0005787	0.999	n
OG0005788	0.999	n
OG0005789	0.999	n
OG0005790	0.999	n
OG0005791	0.999	n
OG0005792	0.999	n
OG0005793	0.999	n
OG0005794	0.999	n
OG0005795	0.999	n
OG0005797	0.999	n
OG0005798	0.999	n
OG0005799	0.999	n
OG0005800	0.999	n
OG0005801	0.191	n
OG0005802	0.999	n
OG0005803	0.999	n
OG0005804	0.999	n
OG0005805	0.26	n
OG0005806	0.296	n
OG0005807	0.191	n
OG0005808	0.999	n
OG0005810	0.999	n
OG0005814	0.999	n
OG0005815	0.999	n
OG0005816	0.999	n
OG0005817	0.999	n
OG0005818	0.999	n
OG0005819	0.127	n
OG0005820	0.999	n
OG0005821	0.999	n
OG0005822	0.999	n
OG0005823	0.999	n
OG0005824	0.999	n
OG0005825	0.999	n
OG0005827	0.999	n
OG0005828	0.999	n
OG0005829	0.999	n
OG0005830	0.999	n
OG0005831	0.999	n
OG0005832	0.999	n
OG0005833	0.999	n
OG0005834	0.999	n
OG0005835	0.999	n
OG0005836	0.999	n
OG0005837	0.999	n
OG0005838	0.999	n
OG0005839	0.999	n
OG0005840	0.999	n
OG0005841	0.999	n
OG0005842	0.191	n
OG0005843	0.999	n
OG0005844	0.999	n
OG0005845	0.999	n
OG0005846	0.999	n
OG0005847	0.999	n
OG0005848	0.999	n
OG0005849	0.999	n
OG0005850	0.999	n
OG0005851	0.191	n
OG0005852	0.999	n
OG0005853	0.999	n
OG0005854	0.999	n
OG0005855	0.999	n
OG0005856	0.999	n
OG0005857	0.999	n
OG0005858	0.999	n
OG0005859	0.999	n
OG0005860	0.999	n
OG0005861	0.999	n
OG0005862	0.999	n
OG0005863	0.999	n
OG0005864	0.999	n
OG0005865	0.999	n
OG0005866	0.999	n
OG0005867	0.26	n
OG0005868	0.999	n
OG0005869	0.999	n
OG0005870	0.999	n
OG0005871	0.999	n
OG0005872	0.999	n
OG0005873	0.999	n
OG0005874	0.999	n
OG0005875	0.999	n
OG0005876	0.999	n
OG0005877	0.999	n
OG0005878	0.999	n
OG0005879	0.999	n
OG0005880	0.999	n
OG0005881	0.999	n
OG0005882	0.999	n
OG0005883	0.999	n
OG0005884	0.999	n
OG0005885	0.999	n
OG0005886	0.999	n
OG0005887	0.999	n
OG0005888	0.999	n
OG0005889	0.999	n
OG0005890	0.999	n
OG0005891	0.999	n
OG0005892	0.999	n
OG0005893	0.999	n
OG0005894	0.999	n
OG0005895	0.999	n
OG0005896	0.999	n
OG0005897	0.999	n
OG0005898	0.999	n
OG0005900	0.123	n
OG0005901	0.999	n
OG0005902	0.999	n
OG0005903	0.999	n
OG0005904	0.999	n
OG0005905	0.999	n
OG0005906	0.999	n
OG0005907	0.999	n
OG0005908	0.999	n
OG0005909	0.999	n
OG0005910	0.999	n
OG0005911	0.999	n
OG0005912	0.999	n
OG0005913	0.999	n
OG0005914	0.999	n
OG0005915	0.999	n
OG0005916	0.999	n
OG0005917	0.999	n
OG0005918	0.999	n
OG0005920	0.123	n
OG0005921	0.123	n
OG0005922	0.999	n
OG0005923	0.999	n
OG0005924	0.186	n
OG0005925	0.999	n
OG0005926	0.999	n
OG0005927	0.999	n
OG0005929	0.999	n
OG0005930	0.186	n
OG0005931	0.186	n
OG0005932	0.999	n
OG0005933	0.999	n
OG0005934	0.999	n
OG0005935	0.186	n
OG0005936	0.999	n
OG0005937	0.999	n
OG0005938	0.999	n
OG0005939	0.999	n
OG0005940	0.999	n
OG0005941	0.999	n
OG0005942	0.999	n
OG0005947	0.999	n
OG0005948	0.999	n
OG0005949	0.999	n
OG0005950	0.999	n
OG0005951	0.999	n
OG0005952	0.999	n
OG0005953	0.999	n
OG0005954	0.999	n
OG0005955	0.999	n
OG0005956	0.999	n
OG0005957	0.999	n
OG0005958	0.999	n
OG0005959	0.999	n
OG0005960	0.191	n
OG0005961	0.999	n
OG0005962	0.999	n
OG0005963	0.999	n
OG0005964	0.999	n
OG0005965	0.999	n
OG0005966	0.999	n
OG0005967	0.999	n
OG0005968	0.999	n
OG0005969	0.191	n
OG0005970	0.999	n
OG0005971	0.999	n
OG0005972	0.999	n
OG0005973	0.999	n
OG0005974	0.999	n
OG0005975	0.999	n
OG0005977	0.189	n
OG0005978	0.999	n
OG0005979	0.999	n
OG0005980	0.999	n
OG0005981	0.999	n
OG0005982	0.999	n
OG0005983	0.999	n
OG0005984	0.999	n
OG0005985	0.999	n
OG0005986	0.999	n
OG0005987	0.999	n
OG0005988	0.999	n
OG0005989	0.999	n
OG0005990	0.999	n
OG0005991	0.999	n
OG0005992	0.999	n
OG0005993	0.999	n
OG0005994	0.999	n
OG0005995	0.999	n
OG0005996	0.999	n
OG0005997	0.999	n
OG0005998	0.999	n
OG0005999	0.999	n
OG0006000	0.999	n
OG0006001	0.999	n
OG0006002	0.999	n
OG0006003	0.999	n
OG0006004	0.999	n
OG0006005	0.999	n
OG0006006	0.999	n
OG0006007	0.999	n
OG0006008	0.999	n
OG0006009	0.999	n
OG0006010	0.999	n
OG0006011	0.186	n
OG0006012	0.999	n
OG0006013	0.999	n
OG0006014	0.999	n
OG0006015	0.999	n
OG0006016	0.999	n
OG0006017	0.999	n
OG0006018	0.999	n
OG0006020	0.999	n
OG0006021	0.999	n
OG0006022	0.186	n
OG0006023	0.999	n
OG0006024	0.999	n
OG0006025	0.999	n
OG0006027	0.999	n
OG0006028	0.999	n
OG0006029	0.999	n
OG0006030	0.999	n
OG0006031	0.999	n
OG0006032	0.999	n
OG0006033	0.999	n
OG0006034	0.999	n
OG0006035	0.999	n
OG0006036	0.999	n
OG0006037	0.999	n
OG0006039	0.999	n
OG0006040	0.999	n
OG0006041	0.999	n
OG0006042	0.186	n
OG0006043	0.999	n
OG0006044	0.999	n
OG0006045	0.186	n
OG0006047	0.999	n
OG0006048	0.999	n
OG0006049	0.999	n
OG0006050	0.999	n
OG0006053	0.999	n
OG0006054	0.999	n
OG0006055	0.999	n
OG0006056	0.999	n
OG0006057	0.999	n
OG0006058	0.999	n
OG0006059	0.999	n
OG0006060	0.999	n
OG0006061	0.999	n
OG0006062	0.999	n
